"replicate","scenario","interim_n","information_fraction","ATE_hat","mean_CATE_hat","sd_CATE_hat","min_CATE_hat","max_CATE_hat","fraction_negative_CATE","fraction_CATE_meaningfully_harmed","mean_true_CATE"
220,"A_threshold",4000,1,-0.0210905052726263,-0.0211118066329627,0.000129767740145167,-0.0212734022195319,-0.0203007711905682,1,1,-0.00976
220,"B_smooth_logistic",1000,0.25,-0.0389974937343359,-0.0383851582532794,0.0507759370218107,-0.132918512590396,0.0461008646244668,0.713,0.594,-0.0367351006009201
220,"B_smooth_logistic",1600,0.4,-0.0351140855543814,-0.0340215196059998,0.0329334942299128,-0.0999540172138205,0.0142953290404707,0.79875,0.595,-0.0367943204437774
220,"B_smooth_logistic",2200,0.55,-0.0321759259259259,-0.0320445883850879,0.0321097516968765,-0.0921556013598488,0.0191450737821485,0.784090909090909,0.595909090909091,-0.0368434341616621
220,"B_smooth_logistic",2800,0.7,-0.0334872814104122,-0.0333216263918946,0.0238510428431606,-0.0769379801239601,0.00550924618369814,0.924285714285714,0.656071428571429,-0.0368824172563002
220,"B_smooth_logistic",3400,0.85,-0.0312844528613031,-0.0312557508624268,0.0224970170714379,-0.071581757479808,0.00607232446322825,0.911470588235294,0.641764705882353,-0.0368444667304749
220,"B_smooth_logistic",4000,1,-0.042271594488056,-0.0423061763778542,0.019696662966082,-0.0775938807271971,-0.00968712766189736,1,0.82425,-0.0370070798651964
221,"A_threshold",1000,0.25,-0.023975238950542,-0.0233980560763364,0.0200770923707177,-0.0667637571234885,0.0733019765630697,0.876,0.628,-0.01028
221,"A_threshold",1600,0.4,-0.0190112701635275,-0.0184397943360268,0.0111571068964044,-0.0413314325194673,0.0368115285853648,0.933125,0.5125,-0.01015
221,"A_threshold",2200,0.55,-0.00969467239548708,-0.00909545701583514,0.0200407533891039,-0.048560965245369,0.0944857069504361,0.718636363636364,0.325,-0.0100727272727273
221,"A_threshold",2800,0.7,-0.0124621400755974,-0.0117977898142467,0.0100991183986296,-0.0326988034594767,0.037553418096104,0.879285714285714,0.208571428571429,-0.0101857142857143
221,"A_threshold",3400,0.85,-0.00835273999981311,-0.00753384459324245,0.0127355744681934,-0.0356846617300027,0.0524077315678103,0.747058823529412,0.156176470588235,-0.0101176470588235
221,"A_threshold",4000,1,-0.0113329994631908,-0.0108719732618051,0.0158208800692033,-0.0521461098404054,0.0619088480294188,0.76825,0.29875,-0.01003
221,"B_smooth_logistic",1000,0.25,-0.0307692307692308,-0.0306110469363902,0.0517995415360726,-0.129162904036542,0.0526049306193622,0.652,0.553,-0.0370663977685017
221,"B_smooth_logistic",1600,0.4,-0.05042513193076,-0.0503211430525031,0.0251495923462484,-0.0986228848427478,-0.0116635952098908,1,0.86625,-0.0371174349785808
221,"B_smooth_logistic",2200,0.55,-0.0609424578821519,-0.0608684738138516,0.0213944128875948,-0.100829503620215,-0.027004224363509,1,1,-0.0370878079211576
221,"B_smooth_logistic",2800,0.7,-0.0521560526736217,-0.0520326634192779,0.0159342762190695,-0.0815500579649181,-0.0263530246899564,1,1,-0.0371653753221644
221,"B_smooth_logistic",3400,0.85,-0.0511157652276587,-0.0510461862595985,0.0192237182463299,-0.0857186298709797,-0.0189199680176134,1,0.982058823529412,-0.0373076992319823
221,"B_smooth_logistic",4000,1,-0.0525116946716203,-0.0524776190561713,0.0138274227170292,-0.0776947361857704,-0.0297530271325198,1,1,-0.0372503663678641
222,"A_threshold",1000,0.25,-0.00830747672905616,-0.00835080357627008,0.0263563531910001,-0.118304804411792,0.0524353395788827,0.576,0.296,-0.00984
222,"A_threshold",1600,0.4,-0.00300751879699249,-0.00275052703556585,0.0226872445975509,-0.0983945642237327,0.0610613869939295,0.510625,0.22,-0.009875
222,"A_threshold",2200,0.55,0.000326008889948007,0.000316876090729273,0.0228717256635956,-0.086070832983188,0.0732084366889248,0.477727272727273,0.188181818181818,-0.0100363636363636
222,"A_threshold",2800,0.7,-0.00130494449391026,-0.00131463489740915,0.016891684981637,-0.0616678395643114,0.0681751092418085,0.5225,0.1375,-0.0100714285714286
222,"A_threshold",3400,0.85,0.000960814283182704,0.000949165413554798,0.0184515991912103,-0.0613006117031875,0.0827243974543795,0.470294117647059,0.130294117647059,-0.0101411764705882
222,"A_threshold",4000,1,-0.00738654852193937,-0.00739376495789224,0.0104244309475825,-0.042810034074687,0.0368629563853456,0.7665,0.1155,-0.0102
222,"B_smooth_logistic",1000,0.25,-0.000600778609077368,-0.000479635346403122,0.0305204766216644,-0.0546756673952693,0.0516313221992443,0.502,0.32,-0.0375176808256433
222,"B_smooth_logistic",1600,0.4,-0.00880049502784531,-0.00872031790978785,0.0229962467058868,-0.0494319261719709,0.0303547993715231,0.61125,0.365,-0.0374229531721925
222,"B_smooth_logistic",2200,0.55,-0.0192655629199284,-0.0192550510541286,0.0289036152051375,-0.0684433837176789,0.0315344773077707,0.69,0.498636363636364,-0.0372398209607094
222,"B_smooth_logistic",2800,0.7,-0.0226456374085684,-0.0226743781674273,0.0253345164056586,-0.0677165266578202,0.0199691057663621,0.753571428571429,0.5275,-0.0374120146035037
222,"B_smooth_logistic",3400,0.85,-0.0293458802293297,-0.0294043700619672,0.0186383145234234,-0.0621496775998613,0.00245569250923089,0.956176470588235,0.646470588235294,-0.0375329272043457
222,"B_smooth_logistic",4000,1,-0.0343543058776933,-0.0343748729785329,0.0179080242694726,-0.0655412080553922,-0.0037271983362572,1,0.73075,-0.037429522788403
223,"A_threshold",1000,0.25,-0.000801038145436486,-0.000920842418095134,0.0264911187813875,-0.111515391566754,0.0915074454384121,0.519,0.241,-0.01004
223,"A_threshold",1600,0.4,0.000153355272526398,0.000346328963209769,0.0144005436431135,-0.0524685492864805,0.0603082904385028,0.501875,0.07125,-0.01005
223,"A_threshold",2200,0.55,-0.0119195718212064,-0.0116513809098074,0.0067912200546486,-0.0337067479141147,0.01926050539452,0.949090909090909,0.101363636363636,-0.00990909090909091
223,"A_threshold",2800,0.7,-0.0173096550316391,-0.0171882754341695,0.00787238326684339,-0.0411997398048566,0.019287121838065,0.978571428571429,0.376428571428571,-0.0101142857142857
223,"A_threshold",3400,0.85,-0.024816810997396,-0.0247821212674232,0.00855013557111937,-0.05215157354089,0.0134261932970051,0.993823529411765,0.728529411764706,-0.00995294117647059
223,"A_threshold",4000,1,-0.0250537340810597,-0.0251142770070238,0.015850544424655,-0.0770253285471337,0.0503722350189409,0.93475,0.652,-0.01016
223,"B_smooth_logistic",1000,0.25,-0.00939765219064725,-0.00888696703394392,0.0113593162779776,-0.0263471868306695,0.0116425195407803,0.729,0.231,-0.0373988691540944
223,"B_smooth_logistic",1600,0.4,-0.0150090098009054,-0.0149610314929702,0.0102698165447553,-0.031997600640649,0.00261021029772987,0.91875,0.3675,-0.0372626376794254
223,"B_smooth_logistic",2200,0.55,-0.0211604835499831,-0.0210205140160172,0.0184074147823746,-0.0512884905344466,0.0109434992976263,0.825,0.529545454545455,-0.0371107494985673
223,"B_smooth_logistic",2800,0.7,-0.0298293286422916,-0.0295978060244824,0.0157770490967215,-0.0547203808464796,-0.00128779880540213,1,0.680357142857143,-0.0371803778127797
223,"B_smooth_logistic",3400,0.85,-0.0351029036389048,-0.0348051969152628,0.0164041935767781,-0.0603452070988842,-0.00446266803501474,1,0.756764705882353,-0.0373951651907444
223,"B_smooth_logistic",4000,1,-0.0302568077817509,-0.0299070700000264,0.0182235333523562,-0.0574236845298583,0.00468832809767677,0.94225,0.67375,-0.0375219208167076
224,"A_threshold",1000,0.25,-0.0372880813383536,-0.0372442556355715,0.0157812040435232,-0.0838777704183155,0.0161689895201867,0.985,0.867,-0.00972
224,"A_threshold",1600,0.4,-0.0189888358902443,-0.018834598493377,0.0146240803610329,-0.0721523763517939,0.0268064851901976,0.915,0.444375,-0.00985
224,"A_threshold",2200,0.55,-0.0232924683387896,-0.0230486969690555,0.00913689913652431,-0.0596354452566255,0.00125912777413693,0.999090909090909,0.598636363636364,-0.00996363636363636
224,"A_threshold",2800,0.7,-0.0265141928794769,-0.0266785024497051,0.00390768407229978,-0.040653594474836,-0.0148235884803221,1,0.965357142857143,-0.00984285714285714
224,"A_threshold",3400,0.85,-0.0129780163351516,-0.0129572646057717,0.00475342174082085,-0.0231967950478041,0.00777735603458929,0.984117647058824,0.0361764705882353,-0.00982352941176471
224,"A_threshold",4000,1,-0.00985718361824006,-0.00983137717878187,0.00287591960211861,-0.015471429010515,0.00365701691856571,0.995,0,-0.00991
224,"B_smooth_logistic",1000,0.25,-0.0442881771527086,-0.0442249122961025,0.00696311154913627,-0.056156863784859,-0.0320614698657773,1,1,-0.0378746968309326
224,"B_smooth_logistic",1600,0.4,-0.0427594827922966,-0.0427891105091114,0.00470911841659186,-0.0506596555612539,-0.0343194178593202,1,1,-0.0374115113906957
224,"B_smooth_logistic",2200,0.55,-0.0458505951342597,-0.0459834523821863,0.00981457580396873,-0.0619568776869538,-0.027581135622874,1,1,-0.0373994479302285
224,"B_smooth_logistic",2800,0.7,-0.0503299441475937,-0.0505102979997314,0.00824308518094499,-0.0634964502632311,-0.0345439334226153,1,1,-0.0373802094288337
224,"B_smooth_logistic",3400,0.85,-0.0445817973693708,-0.0447999286716086,0.0068972306928545,-0.0550605040560179,-0.0309284940957327,1,1,-0.0372867417100322
224,"B_smooth_logistic",4000,1,-0.0455797613949403,-0.045642643914938,0.00536432928616784,-0.0539677791154946,-0.0352115203800478,1,1,-0.0372639763838883
225,"A_threshold",1000,0.25,-0.0236796583707592,-0.023592938484837,0.00416505925349409,-0.0335701245191445,0.00113430099982303,0.999,0.824,-0.01048
225,"A_threshold",1600,0.4,-0.0336670611291646,-0.033624910912075,0.0143180280067847,-0.0707833206067974,0.0452733151793865,0.98125,0.83875,-0.010225
225,"A_threshold",2200,0.55,-0.0310327979040295,-0.03094319204183,0.011937725017292,-0.0707176678091009,0.0344662945471861,0.991363636363636,0.835,-0.00994545454545455
225,"A_threshold",2800,0.7,-0.022713276894529,-0.0225886443749495,0.00581573677389005,-0.0428991820609751,0.00705735263186359,0.999642857142857,0.683214285714286,-0.0100857142857143
225,"A_threshold",3400,0.85,-0.0271835415005758,-0.027059071238961,0.0044864902502954,-0.0425716348366665,-0.0043509245815254,1,0.935588235294118,-0.0101411764705882
225,"A_threshold",4000,1,-0.0237205021912176,-0.0234973208911662,0.00636123398468769,-0.0443007637673132,0.010391800836371,0.9995,0.7245,-0.01033
225,"B_smooth_logistic",1000,0.25,-0.0157320273990142,-0.0173746970777998,0.0192774129076776,-0.0581361722531651,0.00849706001094357,0.757,0.411,-0.036994864684556
225,"B_smooth_logistic",1600,0.4,-0.0192129803245081,-0.0192654106625366,0.0216912048284597,-0.0583988621740889,0.0165663769455951,0.76125,0.4775,-0.0372290537447469
225,"B_smooth_logistic",2200,0.55,-0.0306149772395942,-0.0307089714030525,0.0141083223046132,-0.0555196913536902,-0.00675517680830486,1,0.721818181818182,-0.0371597788175106
225,"B_smooth_logistic",2800,0.7,-0.0266663809517979,-0.0267326408500111,0.0152436098282208,-0.0538749705450398,-0.000928492206776863,1,0.618571428571429,-0.0371790598632259
225,"B_smooth_logistic",3400,0.85,-0.0275029033110896,-0.0275014786939773,0.00993726392334217,-0.0446096380720297,-0.0101171232438094,1,0.723529411764706,-0.0372479777299208
225,"B_smooth_logistic",4000,1,-0.0301996541581531,-0.030210705559891,0.00993755985909139,-0.0473916080418742,-0.0131446023871478,1,0.7975,-0.0372187705297695
